district,mandal,season,crop,records,total_normal_area,total_actual_area,average_normal_area,average_actual_area,cultivation_share
Kumuram Bheem,Sirpur-U,Rabi,Ash Gourd,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Bajra,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Banana,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Bendi,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Bitter Guard,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Bottle Gourd,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Brinjal,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Cabbage,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Carrot,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Cauli Flower,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Chillies,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Coriander,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Cow Gram,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Drum Stick,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Green Chillies,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Green Gram,3,21.0,0.0,7.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Green Leafy,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Green beans,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Groundnut,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Horse Gram,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Jasmin Flowers,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Minor Millets,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Mustered,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Onion,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Other Food Crops,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Other Non-Food crops,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Other Oil Seeds,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Other Pulses,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Paddy,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Parwal(Cucumber),2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Potato,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Ragi,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Rape & Mustard,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Red Gram,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Ridge Gourd,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,S.Gourd,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Safflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Seasumum,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Sesamum,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Sunflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Tobacco,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Tomoto,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Turmeric,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Sirpur-U,Rabi,Water Melon,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Gross Cropped Area,1,5482.0,7445.0,5482.0,7445.0,0.23676260136746702
Kumuram Bheem,Tiryani,Kharif,Cotton,2,6258.0,6258.0,3129.0,3129.0,0.19901415169343298
Kumuram Bheem,Tiryani,Kharif,Total Crop,1,5750.0,5460.0,5750.0,5460.0,0.17363650818890125
Kumuram Bheem,Tiryani,Kharif,Total Cotton,1,3078.0,5004.0,3078.0,5004.0,0.15913499761488312
Kumuram Bheem,Tiryani,Kharif,Red Gram,3,3616.0,4357.0,1205.3333333333333,1452.3333333333333,0.13855938941008109
Kumuram Bheem,Tiryani,Kharif,Paddy,3,942.0,1021.0,314.0,340.3333333333333,0.032469391000159005
Kumuram Bheem,Tiryani,Kharif,Green Gram,3,1368.0,932.0,456.0,310.6666666666667,0.029639052313563365
Kumuram Bheem,Tiryani,Kharif,Maize,3,1170.0,654.0,390.0,218.0,0.020798219112736525
Kumuram Bheem,Tiryani,Kharif,Jowar,3,272.0,204.0,90.66666666666667,68.0,0.00648751788837653
Kumuram Bheem,Tiryani,Kharif,Soyabean,1,43.0,51.0,43.0,51.0,0.0016218794720941326
Kumuram Bheem,Tiryani,Kharif,Total  Vegetables,1,0.0,12.0,0.0,12.0,0.0003816186993162665
Kumuram Bheem,Tiryani,Kharif,Other Food Crops,1,32.0,9.0,32.0,9.0,0.0002862140244871999
Kumuram Bheem,Tiryani,Kharif,Green Chillies,1,0.0,7.0,0.0,7.0,0.00022261090793448878
Kumuram Bheem,Tiryani,Kharif,Mango,1,0.0,6.0,0.0,6.0,0.00019080934965813324
Kumuram Bheem,Tiryani,Kharif,Brijal,1,0.0,4.0,0.0,4.0,0.00012720623310542216
Kumuram Bheem,Tiryani,Kharif,Cow Gram,3,12.0,4.0,4.0,1.3333333333333333,0.00012720623310542216
Kumuram Bheem,Tiryani,Kharif,Green Chiellies,1,7.0,4.0,7.0,4.0,0.00012720623310542216
Kumuram Bheem,Tiryani,Kharif,Tomatoes,1,2.0,4.0,2.0,4.0,0.00012720623310542216
Kumuram Bheem,Tiryani,Kharif,Tomoto,1,0.0,4.0,0.0,4.0,0.00012720623310542216
Kumuram Bheem,Tiryani,Kharif,Caster,1,9.0,2.0,9.0,2.0,6.360311655271108e-05
Kumuram Bheem,Tiryani,Kharif,Castor,2,66.0,2.0,33.0,1.0,6.360311655271108e-05
Kumuram Bheem,Tiryani,Kharif,Brinjal,1,0.0,1.0,0.0,1.0,3.180155827635554e-05
Kumuram Bheem,Tiryani,Kharif,Amala,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Anumulu,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Apple Bear (Regu),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Apple Ber,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Bean,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Bendi,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Bengal Gram,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Bhendi,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Bitter Gourd,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Boda Kakarakaya,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Bodakakara,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Bottle Gourd,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Bottle Guard,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Cabbabge,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Cabbege,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Califlower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Cashewnuts,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Cauliflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Chillies,3,7.0,0.0,2.3333333333333335,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Coccinea,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Cucumber,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Danimma,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Donda,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Gourds Karaila (Bitter guard),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Grapes,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Green Beans,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Green Beens,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Green Leafy Veg,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Greenlevy Vegitables,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Jasmine(Malli),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Kothemmeera,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Kothimmera,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Mangoes,1,1.0,0.0,1.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Onion,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Orange,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Orrange & Citrus Fruits,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Other Non Food Crops,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Other Pulses,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Plantain (Harvest),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Plantains (For harvest),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Pomo,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Ridge Gourd(Beera),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Ridge Guard,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Seasomum(Gingelly),1,4.0,0.0,4.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Sesamum,1,12.0,0.0,12.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Sesanum,1,12.0,0.0,12.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Soyabeen,2,103.0,0.0,51.5,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Sugarcane,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Sugarcane Planted (For harvest),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Sunflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Teak,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Tobbocco,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Total Sugarcane,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Turmeric,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Kharif,Usiri,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Total Cropped area,2,2153.0,2233.0,1076.5,1116.5,0.5281456953642384
Kumuram Bheem,Tiryani,Rabi,Jowar,3,2111.0,1564.0,703.6666666666666,521.3333333333334,0.36991485335856195
Kumuram Bheem,Tiryani,Rabi,Bengal Gram,3,455.0,241.0,151.66666666666666,80.33333333333333,0.05700094607379375
Kumuram Bheem,Tiryani,Rabi,Paddy,3,75.0,67.0,25.0,22.333333333333332,0.015846736045411543
Kumuram Bheem,Tiryani,Rabi,Tomoto,2,6.0,32.0,3.0,16.0,0.007568590350047304
Kumuram Bheem,Tiryani,Rabi,Maize,3,77.0,28.0,25.666666666666668,9.333333333333334,0.006622516556291391
Kumuram Bheem,Tiryani,Rabi,Green Chillies,2,0.0,22.0,0.0,11.0,0.005203405865657522
Kumuram Bheem,Tiryani,Rabi,Brinjal,2,10.0,16.0,5.0,8.0,0.003784295175023652
Kumuram Bheem,Tiryani,Rabi,Cow Gram,3,6.0,15.0,2.0,5.0,0.003547776726584674
Kumuram Bheem,Tiryani,Rabi,Red Gram,3,30.0,5.0,10.0,1.6666666666666667,0.0011825922421948912
Kumuram Bheem,Tiryani,Rabi,Wheat,3,58.0,3.0,19.333333333333332,1.0,0.0007095553453169347
Kumuram Bheem,Tiryani,Rabi,Green Gram,3,24.0,2.0,8.0,0.6666666666666666,0.0004730368968779565
Kumuram Bheem,Tiryani,Rabi,Anumulu,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Apple Bear,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Ash Gourd,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Bajra,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Banana,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Bendi,2,2.0,0.0,1.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Bitter Guard,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Black Gram,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Bottle Gourd,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Cabbage,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Carrot,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Cauli Flower,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Chillies,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Coriander,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Drum Stick,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Green Leafy,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Green beans,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Groundnut,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Horse Gram,3,7.0,0.0,2.3333333333333335,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Jasmin Flowers,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Minor Millets,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Mustered,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Onion,3,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Other Food Crops,1,16.0,0.0,16.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Other Non-Food crops,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Other Oil Seeds,1,39.0,0.0,39.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Other Pulses,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Parwal(Cucumber),2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Potato,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Ragi,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Rape & Mustard,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Ridge Gourd,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,S.Gourd,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Safflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Seasumum,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Sesamum,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Sugarcane,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Sunflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Tobacco,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Turmeric,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Tiryani,Rabi,Water Melon,2,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Gross Cropped Area,1,12210.0,13644.0,12210.0,13644.0,0.5001466275659824
Kumuram Bheem,Wankdi,Kharif,Total Cotton,1,10430.0,11213.0,10430.0,11213.0,0.41103372434017593
Kumuram Bheem,Wankdi,Kharif,Red Gram,1,1051.0,1732.0,1051.0,1732.0,0.06348973607038123
Kumuram Bheem,Wankdi,Kharif,Green Gram,1,374.0,287.0,374.0,287.0,0.010520527859237537
Kumuram Bheem,Wankdi,Kharif,Paddy,1,54.0,70.0,54.0,70.0,0.002565982404692082
Kumuram Bheem,Wankdi,Kharif,Brijal,1,31.0,58.0,31.0,58.0,0.002126099706744868
Kumuram Bheem,Wankdi,Kharif,Green Beans,1,18.0,45.0,18.0,45.0,0.0016495601173020528
Kumuram Bheem,Wankdi,Kharif,Jowar,1,31.0,45.0,31.0,45.0,0.0016495601173020528
Kumuram Bheem,Wankdi,Kharif,Maize,1,81.0,42.0,81.0,42.0,0.0015395894428152494
Kumuram Bheem,Wankdi,Kharif,Cow Gram,1,20.0,39.0,20.0,39.0,0.0014296187683284457
Kumuram Bheem,Wankdi,Kharif,Tomatoes,1,29.0,32.0,29.0,32.0,0.0011730205278592375
Kumuram Bheem,Wankdi,Kharif,Green Chiellies,1,7.0,28.0,7.0,28.0,0.0010263929618768328
Kumuram Bheem,Wankdi,Kharif,Bendi,1,20.0,20.0,20.0,20.0,0.0007331378299120235
Kumuram Bheem,Wankdi,Kharif,Ridge Guard,1,6.0,19.0,6.0,19.0,0.0006964809384164223
Kumuram Bheem,Wankdi,Kharif,Pomo,1,1.0,6.0,1.0,6.0,0.00021994134897360704
Kumuram Bheem,Wankdi,Kharif,Amala,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Anumulu,1,3.0,0.0,3.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Apple Ber,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Bean,1,14.0,0.0,14.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Black Gram,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Bodakakara,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Bottle Guard,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Cabbege,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Califlower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Cashewnuts,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Caster,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Chillies,1,13.0,0.0,13.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Coccinea,1,2.0,0.0,2.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Cucumber,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Gourds Karaila (Bitter guard),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Grapes,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Greenlevy Vegitables,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Kothimmera,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Mangoes,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Onion,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Orrange & Citrus Fruits,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Plantains (For harvest),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Seasomum(Gingelly),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Soyabeen,1,25.0,0.0,25.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Sugarcane Planted (For harvest),1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Sunflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Total Sugarcane,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Kharif,Turmeric,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Jowar,1,1209.0,1820.0,1209.0,1820.0,0.9518828451882845
Kumuram Bheem,Wankdi,Rabi,Red Gram,1,103.0,35.0,103.0,35.0,0.018305439330543932
Kumuram Bheem,Wankdi,Rabi,Bengal Gram,1,23.0,32.0,23.0,32.0,0.016736401673640166
Kumuram Bheem,Wankdi,Rabi,Green Gram,1,98.0,20.0,98.0,20.0,0.010460251046025104
Kumuram Bheem,Wankdi,Rabi,Wheat,1,26.0,5.0,26.0,5.0,0.002615062761506276
Kumuram Bheem,Wankdi,Rabi,Bajra,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Black Gram,1,6.0,0.0,6.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Chillies,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Coriander,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Cow Gram,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Groundnut,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Horse Gram,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Maize,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Minor Millets,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Mustered,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Onion,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Other Food Crops,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Other Non-Food crops,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Other Oil Seeds,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Other Pulses,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Paddy,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Potato,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Ragi,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Safflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Sesamum,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Sunflower,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankdi,Rabi,Tobacco,1,0.0,0.0,0.0,0.0,0.0
Kumuram Bheem,Wankidi,Kharif,Cotton,2,23476.0,20457.0,11738.0,10228.5,0.5569258412283568
Kumuram Bheem,Wankidi,Kharif,Total Crop,1,14181.0,12589.0,14181.0,12589.0,0.34272568877273224
Kumuram Bheem,Wankidi,Kharif,Red Gram,2,3056.0,2258.0,1528.0,1129.0,0.061472285745399105
Kumuram Bheem,Wankidi,Kharif,Green Gram,2,1054.0,613.0,527.0,306.5,0.016688446041598606
Kumuram Bheem,Wankidi,Kharif,Other Food Crops,1,187.0,152.0,187.0,152.0,0.004138081237068496
Kumuram Bheem,Wankidi,Kharif,Paddy,2,70.0,133.0,35.0,66.5,0.003620821082434934
Kumuram Bheem,Wankidi,Kharif,Total  Vegetables,1,0.0,127.0,0.0,127.0,0.0034574757704453883
Kumuram Bheem,Wankidi,Kharif,Maize,2,218.0,122.0,109.0,61.0,0.0033213546771207665
Kumuram Bheem,Wankidi,Kharif,Jowar,2,70.0,70.0,35.0,35.0,0.0019056953065447022
Kumuram Bheem,Wankidi,Kharif,Green Beens,1,0.0,37.0,0.0,37.0,0.0010072960906021998
Kumuram Bheem,Wankidi,Kharif,Soyabean,1,33.0,32.0,33.0,32.0,0.0008711749972775782
Kumuram Bheem,Wankidi,Kharif,Brinjal,1,0.0,31.0,0.0,31.0,0.0008439507786126538
Kumuram Bheem,Wankidi,Kharif,Cow Gram,2,78.0,27.0,39.0,13.5,0.0007350539039529566
Kumuram Bheem,Wankidi,Kharif,Tomoto,1,0.0,27.0,0.0,27.0,0.0007350539039529566
Kumuram Bheem,Wankidi,Kharif,Chillies,2,86.0,19.0,43.0,9.5,0.000517260154633562
Kumuram Bheem,Wankidi,Kharif,Green Chillies,1,0.0,14.0,0.0,14.0,0.0003811390613089404
Kumuram Bheem,Wankidi,Kharif,Bhendi,1,0.0,10.0,0.0,10.0,0.00027224218664924317
Kumuram Bheem,Wankidi,Kharif,Ridge Gourd(Beera),1,0.0,8.0,0.0,8.0,0.00021779374931939454
Kumuram Bheem,Wankidi,Kharif,Danimma,1,0.0,6.0,0.0,6.0,0.0001633453119895459
Kumuram Bheem,Wankidi,Kharif,Anumulu,1,6.0,0.0,6.0,0.0,0.0
